N,sigma_trunc_Q0,sigma_model
1007390,1.7763801838416917,0.0011101309554693737
1007392,1.3203238032220197,0.0008251231006360079
1007394,2.6406469021995114,0.0016502457611614707
1007396,1.440404300695976,0.0009001662015479467
1007398,1.620695211117342,0.0010128371953301827
1007400,3.740602298345808,0.0023376518389847324
1007402,1.5222564071781213,0.0009513188534423697
1007404,1.3528150810470336,0.0008454281983985249
1007406,2.6406469021995114,0.0016502457611614707
1007408,1.3391209327285494,0.0008368701779390414
1007410,1.7604309799873963,0.0011001636607006079
1007412,3.2357879399872242,0.00202217317564629
1007414,1.3203238032220197,0.0008251231006360079
1007416,1.3203238032220197,0.0008251231006360079
1007418,2.796261684455723,0.0017474956564725312
1007420,1.8784533957816163,0.0011739205841363837
1007422,1.4403526771351203,0.0009001339399220523
1007424,2.991628657227213,0.0018695882840095773
1007426,1.5964550234877122,0.0009976885335184745
1007428,1.3203238032220197,0.0008251231006360079
1007430,3.5208641398706253,0.0022003286837052236
1007432,1.3203238032220197,0.0008251231006360079
1007434,1.3203238032220197,0.0008251231006360079
1007436,2.7173438549134685,0.0016981767514823594
1007438,1.365912083721242,0.0008536130386848313
1007440,2.1208840984283897,0.0013254252169916884
1007442,2.6730774914238045,0.0016705129321924709
1007444,1.3203238032220197,0.0008251231006360079
1007446,1.5454399702361452,0.0009658071883398739
1007448,2.8816072642052823,0.0018008315194000075
1007450,1.7604806151686905,0.0011001946797086649
1007452,1.354462686323289,0.0008464578527688016
1007454,3.4219047360847576,0.002138484998171702
1007456,1.3987838812487836,0.000874155938413833
1007458,1.3276121929264788,0.0008296779065835422
1007460,3.6704048278126034,0.0022937826347775407
1007462,1.3250026770348642,0.0008280471158347929
1007464,1.3203238032220197,0.0008251231006360079
1007466,2.6406469021995114,0.0016502457611614707
1007468,1.7609173516493364,0.0011004676137860421
1007470,1.7604309799873963,0.0011001636607006079
1007472,2.677708980253113,0.0016734073346216889
1007474,1.4403526771351203,0.0009001339399220523
1007476,1.3430426957980204,0.0008393210443825191
1007478,2.6445193760567296,0.001652665824806769
1007480,1.7869740510528125,0.001116751486387346
1007482,1.5843876588875812,0.0009901471552057706
1007484,2.688908812768311,0.001680406557470654
1007486,1.3203238032220197,0.0008251231006360079
1007488,1.4114449587070186,0.0008820683516144719
1007490,4.065756847150986,0.0025408539086901405
1007492,1.4201559018823802,0.0008875121680667529
1007494,1.3980275118507612,0.0008736832529548575
1007496,3.170359447144215,0.0019812842961511087
1007498,1.3304812431685262,0.0008314708907180564
1007500,1.986695868316669,0.001241565630253614
1007502,2.6406469021995114,0.0016502457611614707
1007504,1.3203238032220197,0.0008251231006360079
1007506,1.3203238032220197,0.0008251231006360079
1007508,2.6680609281026593,0.001667377881326934
1007510,2.1785875118888463,0.0013614863857107434
1007512,1.4809863594445465,0.0009255275515918515
1007514,2.6632332184039105,0.0016643608526360316
1007516,1.3203238032220197,0.0008251231006360079
1007518,1.3714862877774108,0.0008570965815272611
1007520,3.5224986173247546,0.002201350133974907
1007522,1.408378984131756,0.000880152301595652
1007524,1.5843876588875812,0.0009901471552057706
1007526,2.8808604427151425,0.0018003648008101723
1007528,1.3203238032220197,0.0008251231006360079
1007530,1.7959208438540362,0.0011223426946946405
1007532,2.8017192157554,0.0017509062858475513
1007534,1.505993345628633,0.0009411554164591075
1007536,1.3203238032220197,0.0008251231006360079
1007538,3.3423812321263155,0.0020887875830380024
1007540,1.7604309799873963,0.0011001636607006079
1007542,1.3203238032220197,0.0008251231006360079
1007544,2.6406469021995114,0.0016502457611614707
1007546,1.3731252915345364,0.000858120860464544
1007548,1.3203238032220197,0.0008251231006360079
1007550,3.522408742949711,0.002201293967886844
1007552,1.7384842071713404,0.0010864482454435726
1007554,1.3203238032220197,0.0008251231006360079
1007556,3.1367186527105893,0.001960260819528788
1007558,1.3203238032220197,0.0008251231006360079
1007560,1.7604706830087336,0.0011001884727050498
1007562,2.732155156602198,0.0017074329257208577
1007564,1.326054951314482,0.0008287047240777093
1007566,1.6067719649400989,0.0010041360024647282
1007568,2.641004300333739,0.0016504691135360591
1007570,1.8643560745497652,0.0011651106048138108
1007572,1.3203238032220197,0.0008251231006360079
1007574,2.654216048964475,0.0016587256631554886
1007576,1.416797331178599,0.0008854132630359973
1007578,1.6063101969917926,0.001003847425223031
1007580,4.226597966663601,0.00264136995098079
1007582,1.3203238032220197,0.0008251231006360079
1007584,1.422701376512985,0.0008891029368726091
1007586,2.70610466025682,0.001691152929658414
1007588,1.3203238032220197,0.0008251231006360079
1007590,1.8781248823216354,0.0011737152829488732
1007592,2.6406469021995114,0.0016502457611614707
1007594,1.5843876588875812,0.0009901471552057706
1007596,1.3332397580926831,0.000833194796915776
1007598,2.6864387744488214,0.0016788629318298125
1007600,1.964736340157084,0.0012278422436727441
1007602,1.3436927246157064,0.0008397272733638061
1007604,2.8820633501449984,0.0018011165457275013
1007606,1.3203238032220197,0.0008251231006360079
1007608,1.6793919649776214,0.0010495191421558572
1007610,3.5208641398706253,0.0022003286837052236
1007612,1.3203238032220197,0.0008251231006360079
1007614,1.3242188182451273,0.0008275572511565449
1007616,2.708357413485244,0.0016925607651638174
1007618,1.3312366718766335,0.0008319429883023172
1007620,1.7850877672070748,0.001115572672242152
1007622,3.525621271564522,0.002203301605380818
1007624,1.463111293669634,0.0009143567087574833
1007626,1.3292815472961435,0.000830721152831316
1007628,2.6406469021995114,0.0016502457611614707
1007630,2.017895063812836,0.0012610632541412731
1007632,1.3409438611478512,0.0008380093987467715
1007634,2.738870887391365,0.00171162985423057
1007636,1.6324657289043694,0.0010201930622083097
1007638,1.3203238032220197,0.0008251231006360079
1007640,3.5323880701675585,0.002207530448207927
1007642,1.3203238032220197,0.0008251231006360079
1007644,1.4670697957640664,0.0009168305348856358
1007646,2.7962616204146538,0.001747495616450708
1007648,1.3203238032220197,0.0008251231006360079
1007650,2.113265670414138,0.001320664156917068
1007652,2.6652945852351926,0.0016656490831346601
1007654,1.3203238032220197,0.0008251231006360079
1007656,1.4405333316185884,0.0009002468381271588
1007658,2.9306293298117403,0.0018314673669656374
1007660,1.7604309799873963,0.0011001636607006079
1007662,1.3526975871509936,0.0008453547717682015
1007664,3.1697919081112746,0.0019809296183323426
1007666,1.4814091073733748,0.000925791743664259
1007668,1.3203238032220197,0.0008251231006360079
1007670,3.5208641398706253,0.0022003286837052236
1007672,1.3203238032220197,0.0008251231006360079
1007674,1.3259653219411256,0.0008286487111009901
1007676,2.7686857706767922,0.0017302623661049586
1007678,1.5977003653063666,0.000998466797380909
1007680,1.8272074816810309,0.0011418949647887552
1007682,2.8808604187376425,0.0018003647858256745
1007684,1.3981406553529898,0.0008737539608502599
1007686,1.3659120685714483,0.0008536130292171199
1007688,2.94266068850136,0.0018389862437461794
1007690,1.7604309799873963,0.0011001636607006079
1007692,1.7773520931293887,0.0011107383404177057
1007694,2.6407004956395204,0.0016502792538435583
1007696,1.3203238032220197,0.0008251231006360079
1007698,1.3543404901183733,0.0008463814874777724
1007700,3.521823991504961,0.002200928533344184
1007702,1.3203238032220197,0.0008251231006360079
1007704,1.3203238032220197,0.0008251231006360079
1007706,3.1688186867289674,0.0019803214134036613
1007708,1.440404284710975,0.000900166191558281
1007710,1.956221637019249,0.0012225210654610503
1007712,2.641478964534205,0.0016507657501610249
1007714,1.3203238032220197,0.0008251231006360079
1007716,1.3282984127940385,0.0008301067527979762
1007718,2.6406469021995114,0.0016502457611614707
1007720,2.1859811077196443,0.0013661069391703341
1007722,1.4657743303222486,0.0009160209467683034
1007724,2.677515469629374,0.0016732864021008363
1007726,1.4269224830612512,0.0008917408750168135
1007728,1.3203238032220197,0.0008251231006360079
1007730,3.5210427910527637,0.0022004403299672832
1007732,1.5114208231615762,0.0009445472640344415
1007734,1.744080458954426,0.001089945566791511
1007736,2.6667041472349355,0.0016665299747499807
1007738,1.3203238032220197,0.0008251231006360079
1007740,1.7604309799873963,0.0011001636607006079
1007742,2.6933446370131673,0.001683178681282904
1007744,1.3205461383727963,0.0008252620467555442
1007746,1.324375506915778,0.000827655172167623
1007748,3.358129635605139,0.0020986293896287822
1007750,1.8389321014953486,0.0011492221481897967
1007752,1.3344649055852433,0.0008339604405369323
1007754,2.9341182853601198,0.0018336477546955525
1007756,1.3203238032220197,0.0008251231006360079
1007758,1.3203238032220197,0.0008251231006360079
1007760,4.338413242665019,0.002711247784742185
1007762,1.5843876588875812,0.0009901471552057706
1007764,1.3203238032220197,0.0008251231006360079
1007766,2.6406469021995114,0.0016502457611614707
1007768,1.3835032840687707,0.0008646064826712542
1007770,1.7735331200785265,0.0011083517115640239
1007772,2.6645794526464432,0.001665202168205493
1007774,1.3785663197341937,0.0008615211763929499
1007776,1.7647087040617309,0.0011028369813991113
1007778,2.6689890215602703,0.001667957884012302
1007780,1.8070727411436691,0.0011293119609058087
1007782,1.3248972453439056,0.0008279812273583928
1007784,2.640789810380275,0.0016503350701937932
1007786,1.4612771701402028,0.0009132104916781119
1007788,1.3203238032220197,0.0008251231006360079
1007790,4.225749955665905,0.002640839995024467
1007792,1.3203238032220197,0.0008251231006360079
1007794,1.4083789750225582,0.0008801522959029503
1007796,2.6406469021995114,0.0016502457611614707
1007798,1.5539184381759525,0.000971105721728475
1007800,1.7608280417148536,0.0011004118004394386
1007802,2.6410488960788143,0.001650496983199063
1007804,1.5843876588875812,0.0009901471552057706
1007806,1.358193354806919,0.0008487892965700464
1007808,2.753717108170275,0.0017209078508037795
1007810,1.8216596840406054,0.001138427924370641
1007812,1.4404042793848408,0.0009001661882297669
1007814,2.835341104060153,0.00177191794727451
1007816,1.3281290836962263,0.0008300009322788931
1007818,1.5843876588875812,0.0009901471552057706
1007820,3.919774331785029,0.0024496236018340073
1007822,1.3203238032220197,0.0008251231006360079
1007824,1.3203238032220197,0.0008251231006360079
1007826,2.6406469021995114,0.0016502457611614707
1007828,1.408480197565316,0.0008802155539144554
1007830,1.7807300238135153,0.0011128493442737436
1007832,3.1724781800286843,0.0019826083769885414
1007834,1.3526975580102074,0.0008453547535569599
1007836,1.42372419636113,0.0008897421378643916
1007838,2.972673269227613,0.0018577423046507106
1007840,1.7607088900963181,0.0011003373378320905
1007842,1.4938961117845322,0.0009335953716623654
1007844,2.6406469021995114,0.0016502457611614707
1007846,1.5969463098277272,0.0009979955579826128
1007848,1.3467737068786527,0.0008416527022863196
1007850,3.521236329828137,0.002200561280081217
1007852,1.3281115355559852,0.0008299899657448878
1007854,1.3203238032220197,0.0008251231006360079
1007856,2.6418640715261965,0.001651006418907989
1007858,1.3203238032220197,0.0008251231006360079
1007860,2.2202802926543903,0.0013875418703240268
1007862,2.901094168506049,0.0018130096645331997
1007864,1.6023023573743262,0.001001342766105362
1007866,1.369281341893057,0.000855718622741399
1007868,2.7008816563660876,0.0016878888658322236
1007870,1.7604309799873963,0.0011001636607006079
1007872,1.3767962933519893,0.0008604150161820016
1007874,3.3632274361226058,0.0021018152088642843
1007876,1.3203238032220197,0.0008251231006360079
1007878,1.3203238032220197,0.0008251231006360079
1007880,3.637594165522894,0.002273277940901433
1007882,1.337745217087404,0.0008360104382656028
1007884,1.3203238032220197,0.0008251231006360079
1007886,2.9341182767805463,0.001833647749333834
1007888,1.5845821681660501,0.0009902687118258672
1007890,1.9206918396824717,0.0012003170754459125
1007892,2.64068262286387,0.001650268084431914
1007894,1.3203238032220197,0.0008251231006360079
1007896,1.4085814349055266,0.0008802788211734799
1007898,2.658886658345022,0.00166164451358031
1007900,1.7606294517528334,0.0011002876936371394
1007902,1.5843876588875812,0.0009901471552057706
1007904,2.6408374328255806,0.0016503648313627081
1007906,1.3832407082437903,0.0008644423885465167
1007908,1.4670697843246352,0.0009168305277366781
1007910,3.5217277748185936,0.0022008684036923555
1007912,1.402083417736289,0.0008762179506040157
1007914,1.330919870972661,0.0008317450067590531
1007916,3.507051528134539,0.0021916966307226533
1007918,1.3203238032220197,0.0008251231006360079
1007920,1.8095868134649238,0.001130883105153814
1007922,2.6406469021995114,0.0016502457611614707
1007924,1.3694252383769352,0.0008558085494038272
1007926,1.3203238032220197,0.0008251231006360079
1007928,2.6407897899604458,0.0016503350574326259
1007930,2.5038286343460863,0.0015647425587505372
1007932,1.3203238032220197,0.0008251231006360079
1007934,2.7321549904074556,0.0017074328218591225
1007936,1.320387307381286,0.0008251627869225606
1007938,1.3203238032220197,0.0008251231006360079
1007940,3.5773892343584963,0.0022356534738163752
1007942,1.4403526771351203,0.0009001339399220523
1007944,1.6287131612098213,0.0010178479327151383
1007946,2.6406469021995114,0.0016502457611614707
1007948,1.3410122665042374,0.0008380521479872409
1007950,1.8657772589253645,0.0011659987597161978
1007952,3.1117808956662243,0.0019446762187171234
1007954,1.3901931559051475,0.000868787250888125
1007956,1.3438179576121663,0.000839805536467212
1007958,3.214084840972805,0.002008610041884339
1007960,1.7842828943435534,0.0011150696750295394
1007962,1.3498500447752497,0.0008435752287587272
1007964,2.8645233539881563,0.0017901551012857975
1007966,1.3203238032220197,0.0008251231006360079
1007968,1.4409050199662907,0.0009004791210271397
1007970,3.5208641398706253,0.0022003286837052236
1007972,1.5843876588875812,0.0009901471552057706
1007974,1.4670261257348909,0.0009168032437394864
1007976,2.6406469021995114,0.0016502457611614707
1007978,1.3203238032220197,0.0008251231006360079
1007980,1.7817664494095455,0.0011134970480410225
1007982,2.73988645503524,0.0017122645230301286
1007984,1.340441103795363,0.0008376952055885929
1007986,1.5843876588875812,0.0009901471552057706
1007988,2.7966434621016694,0.0017477342445781216
1007990,1.7604309799873963,0.0011001636607006079
1007992,1.330218738224234,0.0008313068408894932
1007994,2.880860370804909,0.0018003647558705942
1007996,1.5196931348899516,0.0009497169621691626
1007998,1.4765073878737884,0.0009227284632916136
1008000,4.225072448920266,0.0026404165939880706
1008002,1.3203238032220197,0.0008251231006360079
1008004,1.3203238032220197,0.0008251231006360079
1008006,2.705798419109799,0.0016909615473292038
1008008,1.3203238032220197,0.0008251231006360079
1008010,1.7604309799873963,0.0011001636607006079
1008012,2.6619686410158963,0.0016635705676977112
1008014,1.604619674838049,0.001002790950381188
1008016,1.3256202400824455,0.000828433055659111
1008018,2.9357503319520855,0.0018346676858223404
1008020,1.9209105067820342,0.0012004537292536813
1008022,1.3203238032220197,0.0008251231006360079
1008024,2.6746018155008526,0.0016714655432154327
1008026,1.4360787566153947,0.0008974629962168022
1008028,1.6415681326703067,0.0010258815180251802
1008030,3.5208641398706253,0.0022003286837052236
1008032,1.4215000393791546,0.0008883521732960105
1008034,1.3203238032220197,0.0008251231006360079
1008036,2.640682617760736,0.0016502680812427617
1008038,1.3240345759765408,0.0008274421108011614
1008040,2.05488324661529,0.0012841786475064265
1008042,3.1688186728342895,0.001980321404720322
1008044,1.383377629938241,0.0008645279563843408
1008046,1.4561542388995892,0.0009100089672495704
1008048,2.640694523514704,0.001650275521624133
1008050,1.7604805856224743,0.001100194661244054
1008052,1.3203238032220197,0.0008251231006360079
1008054,2.6406469021995114,0.0016502457611614707
1008056,1.623799076046616,0.0010147769245452043
1008058,1.3917894292549715,0.000869784825886512
1008060,3.601335932672777,0.0022506187224280083
1008062,1.4670261257348909,0.0009168032437394864
1008064,1.3996479227710346,0.0008746959124854798
1008066,2.816941703870558,0.0017604194269136464
1008068,1.3203238032220197,0.0008251231006360079
1008070,2.112651469745766,0.0013202803183778678
1008072,2.8888713352428237,0.0018053711276408873
1008074,1.34369262861288,0.000839727213367804
1008076,1.3299715371053005,0.0008311523550328893
1008078,2.6406469021995114,0.0016502457611614707
1008080,1.7605897227437584,0.0011002628653919218
1008082,1.3408699224870244,0.0008379631915232636
1008084,3.5240446368536893,0.002202316303352635
1008086,1.3429129493507306,0.0008392399606433462
1008088,1.3203238032220197,0.0008251231006360079
1008090,3.6961570196841844,0.0023098762084549965
1008092,1.3528148842795478,0.0008454280754306608
1008094,1.3203238032220197,0.0008251231006360079
1008096,2.640837396530577,0.0016503648086805102
1008098,1.8018672893274903,0.0011260588660723329
1008100,1.8810133920090883,0.0011755204280683598
1008102,2.8880919412975414,0.0018048840532223403
1008104,1.3203238032220197,0.0008251231006360079
1008106,1.4670261257348909,0.0009168032437394864
1008108,2.7123130071714145,0.0016950327737114358
1008110,1.7604309799873963,0.0011001636607006079
1008112,1.5845821249369638,0.0009902686848102839
1008114,2.653665948910097,0.0016583818836512331
1008116,1.3203238032220197,0.0008251231006360079
1008118,1.3369105302513504,0.000835488809110282
1008120,3.655848732091152,0.002284685948945225
1008122,1.3203238032220197,0.0008251231006360079
1008124,1.440404263413033,0.000900166178248346
1008126,3.1942062649166982,0.001996187125421259
1008128,1.4753039339024476,0.0009219763768186724
1008130,1.7865705815262805,0.0011164993421588381
1008132,2.6406469021995114,0.0016502457611614707
1008134,1.4251356802387116,0.0008906242305379658
1008136,1.3835031715184158,0.0008646064123340403
1008138,2.6406469021995114,0.0016502457611614707
1008140,2.2427554045350773,0.0014015874657733237
1008142,1.3243898434730594,0.0008276641316551119
1008144,2.641004096077062,0.0016504689858879004
1008146,1.3203238032220197,0.0008251231006360079
1008148,1.3203238032220197,0.0008251231006360079
1008150,4.362871642753691,0.002726532816238635
1008152,1.3203238032220197,0.0008251231006360079
1008154,1.6018505239610477,0.0010010603973515566
1008156,2.7394333265590696,0.0017119813449397755
1008158,1.3271965312764495,0.0008294181430099016
1008160,1.7607088018568848,0.0011003372826877428
1008162,2.6406469021995114,0.0016502457611614707
1008164,1.3339422035650672,0.0008336337831589891
1008166,1.346394702216934,0.0008414158471293728
1008168,3.3896677239629485,0.0021183388012067784
1008170,1.7734573012071622,0.0011083043293218238
1008172,1.4677048857897401,0.0009172274280188869
1008174,2.6406469021995114,0.0016502457611614707
1008176,1.4929642404606496,0.0009330130080374126
1008178,1.4344401289121185,0.0008964389522905957
1008180,3.522768965060834,0.0022015190850774315
1008182,1.7343732211972316,0.0010838791260462323
1008184,1.3203238032220197,0.0008251231006360079
1008186,2.666301305782617,0.0016662782230301445
1008188,1.3262464234890445,0.0008288243826902218
1008190,1.80636127299435,0.001128867336031261
1008192,2.7178195437155788,0.0016984740284218323
1008194,1.4670261257348909,0.0009168032437394864
1008196,1.5843876588875812,0.0009901471552057706
1008198,2.6787158319050244,0.0016740365564496059
1008200,1.7859366170468787,0.0011161031524244255
1008202,1.5369940829877897,0.0009605290159271833
1008204,2.6406469021995114,0.0016502457611614707
1008206,1.3203238032220197,0.0008251231006360079
1008208,1.3439598782808664,0.000839894228363788
1008210,4.2257496733126265,0.0026408398185706213
1008212,1.3266643519248322,0.0008290855628688565
1008214,1.3692813220251703,0.0008557186103251628
1008216,3.1545515940443876,0.0019714053371167432
1008218,1.3345455111979905,0.0008340108142050857
1008220,1.7604309799873963,0.0011001636607006079
1008222,2.6406469021995114,0.0016502457611614707
1008224,1.586873944376304,0.000991700934351852
1008226,1.325190343384184,0.0008281643960350422
1008228,3.0287741276568907,0.0018928019726977036
1008230,1.7604309799873963,0.0011001636607006079
1008232,1.3292542121954567,0.000830704070034672
1008234,2.6407004669323375,0.0016502792359032927
1008236,1.4084801429433105,0.0008802155197789815
1008238,1.7606940104545,0.0011003280389493744
1008240,3.52163151830348,0.0022008082491499522
1008242,1.3203238032220197,0.0008251231006360079
1008244,1.4044758857299573,0.0008777130994487844
1008246,2.6573593378978053,0.0016606900300059045
1008248,1.3203238032220197,0.0008251231006360079
1008250,1.8276251891256807,0.0011421560068611977
1008252,3.1695532401085944,0.001980780465161042
1008254,1.5348664628689863,0.000959199381101909
1008256,1.3205460254406594,0.0008252619761797393
1008258,2.6406469021995114,0.0016502457611614707
1008260,1.9564125807703376,0.0012226403938406197
1008262,1.325399875868626,0.0008282953412568317
1008264,2.707821322124195,0.0016922257402517665
1008266,1.5843876588875812,0.0009901471552057706
1008268,1.325625411751234,0.0008284362876415806
1008270,3.7613046478150336,0.002350589564369075
1008272,1.4318212356735363,0.0008948023012630369
1008274,1.3846249531806503,0.0008653074585176512
1008276,2.6802166984837044,0.0016749745079445491
1008278,1.3203238032220197,0.0008251231006360079
1008280,2.312948977034024,0.001445454233943154
1008282,2.9341182510553065,0.001833647733257104
1008284,1.3370867629435512,0.0008355989439613445
1008286,1.3203238032220197,0.0008251231006360079
1008288,2.647505810817375,0.0016545321672172728
1008290,1.7604309799873963,0.0011001636607006079
1008292,1.3981405643684792,0.0008737539039904038
1008294,3.1688186624193584,0.0019803213982116153
1008296,1.3203238032220197,0.0008251231006360079
1008298,1.3203238032220197,0.0008251231006360079
1008300,3.5218234199947127,0.002200928176184594
1008302,1.3203238032220197,0.0008251231006360079
1008304,1.56955199661294,0.0009808757570637634
1008306,3.0019302034957667,0.0018760261318903103
1008308,1.5843876588875812,0.0009901471552057706
1008310,1.7923942983699335,0.001120138815511916
1008312,2.6406469021995114,0.0016502457611614707
1008314,1.3203238032220197,0.0008251231006360079
1008316,1.3203238032220197,0.0008251231006360079
1008318,2.6597087571550695,0.0016621582759752016
1008320,1.8578954282828477,0.0011610730888144307
1008322,1.584582079027671,0.0009902686561197324
1008324,2.719687129193823,0.0016996411572100516
1008326,1.4670261257348909,0.0009168032437394864
1008328,1.3203238032220197,0.0008251231006360079
1008330,3.9317481645703327,0.002457106528378387
1008332,1.4404042527706526,0.0009001661715974973
1008334,1.3267861423256324,0.0008291616745566793
1008336,3.1698120715611418,0.0019809422192778327
1008338,1.4419664954527176,0.0009011424794718427
1008340,1.7604309799873963,0.0011001636607006079
1008342,2.689106284725502,0.0016805299655870635
1008344,1.3283667160230828,0.000830149438214989
1008346,1.3287883705347479,0.0008304129469673217
1008348,2.9343801382744394,0.0018338113970445327
1008350,2.1973858071445496,0.0013732341915370153
1008352,1.3203238032220197,0.0008251231006360079
1008354,2.7090676214542357,0.0016930046025013254
1008356,1.3379128511085228,0.0008361151994635301
1008358,1.4403526771351203,0.0009001339399220523
1008360,3.5221046621211918,0.002201103935626985
1008362,1.3203238032220197,0.0008251231006360079
1008364,1.5843876588875812,0.0009901471552057706
1008366,2.76673514514405,0.001729043342268663
1008368,1.4599458039693023,0.0009123784677606952
1008370,1.9981867906028503,0.001248746766731502
1008372,2.817283208300252,0.001760632846677209
1008374,1.3203238032220197,0.0008251231006360079
1008376,1.3203238032220197,0.0008251231006360079
1008378,3.2526756327355866,0.002032726969624034
1008380,1.7789648138848362,0.0011117461940570537
1008382,1.3250456656927516,0.0008280739811647988
1008384,2.9098866482496413,0.0018185044364449137
1008386,1.3241267444092033,0.000827499710537494
1008388,1.3694251456601314,0.0008558084914613919
1008390,3.5208641398706253,0.0022003286837052236
1008392,1.761535564702984,0.0011008539598251232
1008394,1.3203238032220197,0.0008251231006360079
1008396,2.6409147115162033,0.0016504131259042927
1008398,1.3581932685682534,0.0008487892426760585
1008400,1.7612099485912989,0.0011006504693063315
1008402,2.6406469021995114,0.0016502457611614707
1008404,1.3203238032220197,0.0008251231006360079
1008406,1.7974877550286665,0.0011233219200965285
1008408,2.6406469021995114,0.0016502457611614707
1008410,1.920691723227381,0.001200317002668473
1008412,1.4104116835700997,0.000881422616694974
1008414,2.9404031313512187,0.0018375754060781454
1008416,1.3203238032220197,0.0008251231006360079
1008418,1.3203238032220197,0.0008251231006360079
1008420,4.225072448920266,0.0026404165939880706
1008422,1.3391720153602955,0.0008369021015167215
1008424,1.328471753068101,0.0008302150800613721
1008426,2.6406469021995114,0.0016502457611614707
1008428,1.343817802977186,0.0008398054398296341
1008430,1.821659357939418,0.0011384277205769792
1008432,2.717675596268473,0.0016983840699104468
1008434,1.5843876588875812,0.0009901471552057706
1008436,1.6815523106081316,0.0010508692284610058
1008438,2.6632599630467864,0.0016643775664319969
1008440,1.879086730469151,0.001174316380288694
1008442,1.3203238032220197,0.0008251231006360079
1008444,2.7966431613809957,0.0017477340566457568
1008446,1.3692813087875313,0.0008557186020524333
1008448,1.5850656143882669,0.0009905708366871268
1008450,3.56441348912862,0.0022275444121520995
1008452,1.3430423650450167,0.0008393208376817513
1008454,1.3244260386346727,0.0008276867514578493
1008456,2.6406469021995114,0.0016502457611614707
1008458,1.5375966629480027,0.0009609055922215276
1008460,1.7604309799873963,0.0011001636607006079
1008462,3.458633663537329,0.002161438372509682
1008464,1.3203238032220197,0.0008251231006360079
1008466,1.3241007864075047,0.0008274834883450321
1008468,2.6757389766858264,0.001672176200677321
1008470,1.7604309799873963,0.0011001636607006079
1008472,1.3584604948794525,0.000848956243075453
1008474,2.8169416014888404,0.00176041936293122
1008476,1.5843876588875812,0.0009901471552057706
1008478,1.3240852552027331,0.000827473782274592
1008480,3.9328567970657953,0.002457799357122283
1008482,1.3980274748938717,0.0008736832298590205
1008484,1.3868042561554774,0.0008666693920247397
1008486,2.6640915181763787,0.001664897238458817
1008488,1.440533182548363,0.0009002467449672184
1008490,2.112651411891466,0.001320280282222404
1008492,2.732752349909584,0.0017078061356806168
1008494,1.3203238032220197,0.0008251231006360079
1008496,1.3203238032220197,0.0008251231006360079
1008498,2.6406469021995114,0.0016502457611614707
1008500,1.7613875554344154,0.001100761462919208
1008502,1.4670261257348909,0.0009168032437394864
1008504,3.4427995692626188,0.002151543014316617
1008506,1.3256190599318403,0.0008284323181358426
1008508,1.4084801065531969,0.0008802154970373456
1008510,3.5208641398706253,0.0022003286837052236
1008512,1.320545969017602,0.0008252619409187163
1008514,1.462047215336602,0.0009136917236899352
1008516,2.6595580775451304,0.0016620641102662655
1008518,1.631576585995461,0.0010196374012771678
1008520,1.8654230081356318,0.0011657773742429422
1008522,2.707158057939943,0.0016918112399610685
1008524,1.4670697576559213,0.0009168305110703332
1008526,1.349849940431207,0.0008435751635499656
1008528,2.640694500847602,0.0016502755074585553
1008530,1.7604309799873963,0.0011001636607006079
1008532,1.6012748195904078,0.0010007006166870007
1008534,2.6406469021995114,0.0016502457611614707
1008536,1.3203238032220197,0.0008251231006360079
1008538,1.3203238032220197,0.0008251231006360079
1008540,3.8498930632224564,0.0024059520048727036
1008542,1.4083789499976012,0.0008801522802638547
1008544,1.3203238032220197,0.0008251231006360079
1008546,3.6851723407902517,0.002303011443700825
1008548,1.3359744773472615,0.0008349038322487754
1008550,1.8463438499391318,0.0011538540459425635
1008552,2.6406469021995114,0.0016502457611614707
1008554,1.365912015605851,0.0008536129961168018
1008556,1.3203238032220197,0.0008251231006360079
1008558,2.798789597153232,0.0017490754501246757
1008560,2.1137654273503625,0.001320976474995236
1008562,1.369281302170996,0.000855718597917496
1008564,2.6406469021995114,0.0016502457611614707
1008566,1.4403526771351203,0.0009001339399220523
1008568,1.4973196673690958,0.0009357348883417143
1008570,3.5208641398706253,0.0022003286837052236
1008572,1.3203238032220197,0.0008251231006360079
1008574,1.6126296438217729,0.001007796700052382
1008576,2.8446583478041156,0.001777740665177981
1008578,1.3203238032220197,0.0008251231006360079
1008580,1.7762797073753231,0.0011100681637108154
1008582,2.667560906262164,0.0016670653976995024
1008584,1.3314081865890801,0.0008320501746993155
1008586,1.3339474670558378,0.0008336370725246842
1008588,3.1689436016815016,0.0019803994777487103
1008590,2.006091509075108,0.0012536867411526004
1008592,1.4442561001608278,0.0009025733449393716
1008594,2.666739856882944,0.001666552291135867
1008596,1.467209147993289,0.0009169176216617554
1008598,1.3203238032220197,0.0008251231006360079
1008600,3.6111929113771266,0.002256778742274343
1008602,1.5843876588875812,0.0009901471552057706
1008604,1.3203238032220197,0.0008251231006360079
1008606,2.6700437696573256,0.0016686170382425813
1008608,1.354319629322567,0.000846368450732941
1008610,1.88324999937559,0.0011769181733795096
1008612,2.944609886386265,0.001840204375388297
1008614,1.3203238032220197,0.0008251231006360079
1008616,1.6592200438678932,0.0010369129026476197
1008618,2.9404226665589737,0.001837587614410037
1008620,1.9196811975029455,0.0011996854847658315
1008622,1.3203238032220197,0.0008251231006360079
1008624,2.6406944963167707,0.001650275504627058
